index
seconds,16.642,,lightning,t4,255,25
seconds,16.663,,lightning,ba,90,32
seconds,16.681,,lightning,t1,255,25
seconds,16.702,,lightning,ba,90,25
seconds,16.72,,lightning,t5,255,28
seconds,16.738,,lightning,ba,90,29
seconds,16.758,,lightning,t4,255,25
seconds,16.776,,lightning,ba,90,31
seconds,16.795,,lightning,t5,255,31
seconds,16.813,,lightning,ba,90,30
seconds,16.831,,lightning,t0,255,25
seconds,16.85,,lightning,ba,90,28
seconds,16.871,,lightning,t4,255,31
seconds,16.894,,lightning,ba,90,27
seconds,16.914,,lightning,t5,255,30
seconds,16.935,,lightning,ba,90,29
seconds,16.955,,lightning,t1,255,31
seconds,16.974,,lightning,ba,90,26
seconds,16.994,,lightning,t5,255,31
seconds,17.016,,lightning,ba,90,30
seconds,17.039,,lightning,t1,255,27
seconds,17.06,,lightning,ba,90,32
seconds,17.079,,lightning,t5,255,25
seconds,17.102,,lightning,ba,90,30
seconds,17.125,,lightning,t4,255,25
seconds,17.147,,lightning,ba,90,31
seconds,17.169,,lightning,t5,255,31
seconds,17.192,,lightning,ba,90,32
seconds,17.21,,lightning,t0,255,30
seconds,17.23,,lightning,ba,90,30
seconds,17.248,,lightning,t4,255,28
seconds,17.27,,lightning,ba,90,26
seconds,17.292,,lightning,t0,255,28
seconds,17.313,,lightning,ba,90,29
seconds,17.336,,lightning,t1,255,29
seconds,17.359,,lightning,ba,90,27
seconds,17.38,,lightning,t5,255,30
seconds,17.4,,lightning,ba,90,28
seconds,17.423,,lightning,t1,255,30
seconds,17.445,,lightning,ba,90,29
seconds,17.464,,lightning,t5,255,26
seconds,17.486,,lightning,ba,90,31
seconds,17.508,,lightning,t4,255,27
seconds,17.53,,lightning,ba,90,28
seconds,17.55,,lightning,t5,255,25
seconds,17.573,,lightning,ba,90,32
seconds,17.592,,lightning,t0,255,27
seconds,17.612,,lightning,ba,90,29
seconds,17.631,,lightning,t1,255,27
seconds,17.65,,lightning,ba,90,28
seconds,17.668,,lightning,t4,255,29
seconds,17.689,,lightning,ba,90,25
seconds,17.707,,lightning,t5,255,25
seconds,17.725,,lightning,ba,90,25
seconds,17.746,,lightning,t4,255,32
seconds,17.765,,lightning,ba,90,30
seconds,17.784,,lightning,t1,255,25
seconds,17.804,,lightning,ba,90,27
seconds,17.826,,lightning,t5,255,28
seconds,17.847,,lightning,ba,90,30
seconds,17.865,,lightning,t1,255,26
seconds,17.885,,lightning,ba,90,27
seconds,17.907,,lightning,t5,255,30
seconds,17.925,,lightning,ba,90,31
seconds,17.943,,lightning,t1,255,29
seconds,17.963,,lightning,ba,86,32
seconds,17.986,,lightning,t5,237,32
seconds,18.009,,lightning,ba,80,31
seconds,18.031,,lightning,t1,219,32
seconds,18.054,,lightning,ba,74,25
seconds,18.076,,lightning,t5,202,32
seconds,18.094,,lightning,ba,68,26
seconds,18.113,,lightning,t1,184,29
seconds,18.136,,lightning,ba,62,29
seconds,18.158,,lightning,t0,167,28
seconds,18.179,,lightning,ba,55,28
seconds,18.198,,lightning,t1,149,28
seconds,18.216,,lightning,ba,49,31
seconds,18.239,,lightning,t4,131,32
seconds,18.26,,lightning,ba,43,32
seconds,18.278,,lightning,t5,114,25
seconds,18.3,,lightning,ba,37,28
seconds,18.321,,lightning,t0,96,31
seconds,18.342,,lightning,ba,31,32
seconds,18.363,,lightning,t5,79,25
seconds,18.382,,lightning,ba,24,32
seconds,18.402,,lightning,t1,61,28
seconds,18.423,,lightning,ba,18,28
seconds,18.445,,lightning,t5,43,29
seconds,18.467,,lightning,ba,12,29
seconds,18.487,,lightning,t0,26,30
seconds,18.508,,lightning,ba,6,31
seconds,18.526,,lightning,t4,8,25
seconds,19.597,,instant,ta,0,ba,0
seconds,19.597,,special,ms,0,30
